,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,redTopIndex,redTopName,redTopPlay,redJungleIndex,redJungleName,redJunglePlay,redMidIndex,redMidName,redMidPlay,redBotIndex,redBotName,redBotPlay,redSupportIndex,redSupportName,redSupportPlay,realistic_blue,realistic_red,blue_excel_early,blue_excel_mid,blue_excel_late,red_excel_early,red_excel_mid,red_excel_late,language,age,gender,education,comments,Browser,OS,screenH,screenW,time_in_minutes,participant_id,blue_excel_general,TFearly,TFlate
53,33,Garen,0.03438593,115,Taliyah,0.002954701,144,Zed,0.020949202,73,Miss Fortune,0.060379907,100,Senna,0.068278741,,,,,,,,,,,,,,,,2,,0.36,,0.61,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.42,FALSE,TRUE
54,94,Renekton,0.01481854,25,Elise,0.034180743,147,Zoe,0.012126756,46,Jhin,0.03707166,63,Leona,0.037140964,,,,,,,,,,,,,,,,4,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
55,94,Renekton,0.01481854,25,Elise,0.034180743,147,Zoe,0.012126756,46,Jhin,0.03707166,63,Leona,0.037140964,,,,,,,,,,,,,,,,4,,0.59,,0.95,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.74,,
56,94,Renekton,0.01481854,25,Elise,0.034180743,147,Zoe,0.012126756,46,Jhin,0.03707166,63,Leona,0.037140964,,,,,,,,,,,,,,,,4,,0.59,,0.95,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.74,TRUE,TRUE
57,59,Kled,0.006320927,93,Rek'Sai,0.018763837,30,Fizz,0.014878033,15,Caitlyn,0.057982788,14,Braum,0.013169314,,,,,,,,,,,,,,,,3,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
58,59,Kled,0.006320927,93,Rek'Sai,0.018763837,30,Fizz,0.014878033,15,Caitlyn,0.057982788,14,Braum,0.013169314,,,,,,,,,,,,,,,,3,,0.27,,0.68,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.45,,
59,59,Kled,0.006320927,93,Rek'Sai,0.018763837,30,Fizz,0.014878033,15,Caitlyn,0.057982788,14,Braum,0.013169314,,,,,,,,,,,,,,,,3,,0.27,,0.68,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.45,FALSE,TRUE
0,33,Garen,0.03438593,35,Gragas,0.013754588,52,Kassadin,0.014997136,15,Caitlyn,0.057982788,14,Braum,0.013169314,,,,,,,,,,,,,,,,3,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
1,33,Garen,0.03438593,35,Gragas,0.013754588,52,Kassadin,0.014997136,15,Caitlyn,0.057982788,14,Braum,0.013169314,,,,,,,,,,,,,,,,3,,0.12,,0.83,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.5,,
2,33,Garen,0.03438593,35,Gragas,0.013754588,52,Kassadin,0.014997136,15,Caitlyn,0.057982788,14,Braum,0.013169314,,,,,,,,,,,,,,,,3,,0.12,,0.83,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.5,FALSE,TRUE
3,96,Riven,0.008491598,83,Olaf,0.021707519,17,Cassiopeia,0.009697575,47,Jinx,0.023751141,18,Cho'Gath,0.00079062,,,,,,,,,,,,,,,,2,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
4,96,Riven,0.008491598,83,Olaf,0.021707519,17,Cassiopeia,0.009697575,47,Jinx,0.023751141,18,Cho'Gath,0.00079062,,,,,,,,,,,,,,,,2,,0.28,,0.57,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.49,,
5,96,Riven,0.008491598,83,Olaf,0.021707519,17,Cassiopeia,0.009697575,47,Jinx,0.023751141,18,Cho'Gath,0.00079062,,,,,,,,,,,,,,,,2,,0.28,,0.57,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.49,FALSE,TRUE
6,29,Fiora,0.016196719,68,Malphite,0.001774534,129,Veigar,0.007578711,15,Caitlyn,0.057982788,63,Leona,0.037140964,,,,,,,,,,,,,,,,4,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
7,29,Fiora,0.016196719,68,Malphite,0.001774534,129,Veigar,0.007578711,15,Caitlyn,0.057982788,63,Leona,0.037140964,,,,,,,,,,,,,,,,4,,0.48,,1,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.86,,
8,29,Fiora,0.016196719,68,Malphite,0.001774534,129,Veigar,0.007578711,15,Caitlyn,0.057982788,63,Leona,0.037140964,,,,,,,,,,,,,,,,4,,0.48,,1,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.86,FALSE,TRUE
9,105,Singed,0.004028892,62,Lee Sin,0.101489841,5,Anivia,0.00431778,7,Aphelios,0.029853671,100,Senna,0.068278741,,,,,,,,,,,,,,,,3,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
10,105,Singed,0.004028892,62,Lee Sin,0.101489841,5,Anivia,0.00431778,7,Aphelios,0.029853671,100,Senna,0.068278741,,,,,,,,,,,,,,,,3,,0.29,,0.6,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.6,,
11,105,Singed,0.004028892,62,Lee Sin,0.101489841,5,Anivia,0.00431778,7,Aphelios,0.029853671,100,Senna,0.068278741,,,,,,,,,,,,,,,,3,,0.29,,0.6,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.6,TRUE,TRUE
12,87,Poppy,0.00431778,125,Udyr,0.004221115,86,Pantheon,0.00500429,137,Xayah,0.012588344,119,Thresh,0.078762366,,,,,,,,,,,,,,,,3,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
13,87,Poppy,0.00431778,125,Udyr,0.004221115,86,Pantheon,0.00500429,137,Xayah,0.012588344,119,Thresh,0.078762366,,,,,,,,,,,,,,,,3,,0.58,,0.94,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.79,,
14,87,Poppy,0.00431778,125,Udyr,0.004221115,86,Pantheon,0.00500429,137,Xayah,0.012588344,119,Thresh,0.078762366,,,,,,,,,,,,,,,,3,,0.58,,0.94,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.79,TRUE,TRUE
15,74,Mordekaiser,0.0227255,104,Shyvana,0.012588344,52,Kassadin,0.014997136,49,Kalista,0.009366044,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
16,74,Mordekaiser,0.0227255,104,Shyvana,0.012588344,52,Kassadin,0.014997136,49,Kalista,0.009366044,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,0.29,,1,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.81,,
17,74,Mordekaiser,0.0227255,104,Shyvana,0.012588344,52,Kassadin,0.014997136,49,Kalista,0.009366044,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,0.29,,1,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.81,FALSE,TRUE
18,39,Illaoi,0.005454212,95,Rengar,0.01535539,17,Cassiopeia,0.009697575,107,Sivir,0.007952506,97,Rumble,0.001365654,,,,,,,,,,,,,,,,1,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
19,39,Illaoi,0.005454212,95,Rengar,0.01535539,17,Cassiopeia,0.009697575,107,Sivir,0.007952506,97,Rumble,0.001365654,,,,,,,,,,,,,,,,1,,0.5,,0.77,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.51,,
20,39,Illaoi,0.005454212,95,Rengar,0.01535539,17,Cassiopeia,0.009697575,107,Sivir,0.007952506,97,Rumble,0.001365654,,,,,,,,,,,,,,,,1,,0.5,,0.77,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.51,FALSE,TRUE
21,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,65,Lucian,0.040703463,101,Sett,0.00505396,,,,,,,,,,,,,,,,3,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
22,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,65,Lucian,0.040703463,101,Sett,0.00505396,,,,,,,,,,,,,,,,3,,0.49,,0.49,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.49,,
23,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,65,Lucian,0.040703463,101,Sett,0.00505396,,,,,,,,,,,,,,,,3,,0.49,,0.49,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.49,TRUE,FALSE
24,33,Garen,0.03438593,102,Shaco,0.020697434,98,Ryze,0.005961474,48,Kai'Sa,0.054491897,76,Nami,0.037765663,,,,,,,,,,,,,,,,2,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
25,33,Garen,0.03438593,102,Shaco,0.020697434,98,Ryze,0.005961474,48,Kai'Sa,0.054491897,76,Nami,0.037765663,,,,,,,,,,,,,,,,2,,0.48,,0.89,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.59,,
26,33,Garen,0.03438593,102,Shaco,0.020697434,98,Ryze,0.005961474,48,Kai'Sa,0.054491897,76,Nami,0.037765663,,,,,,,,,,,,,,,,2,,0.48,,0.89,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.59,TRUE,TRUE
27,20,Darius,0.027266392,135,Warwick,0.017167223,19,Corki,0.001405721,7,Aphelios,0.029853671,68,Malphite,0.003183418,,,,,,,,,,,,,,,,2,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
28,20,Darius,0.027266392,135,Warwick,0.017167223,19,Corki,0.001405721,7,Aphelios,0.029853671,68,Malphite,0.003183418,,,,,,,,,,,,,,,,2,,0.35,,0.9,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.72,,
29,20,Darius,0.027266392,135,Warwick,0.017167223,19,Corki,0.001405721,7,Aphelios,0.029853671,68,Malphite,0.003183418,,,,,,,,,,,,,,,,2,,0.29,,0.9,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.72,FALSE,TRUE
30,33,Garen,0.03438593,72,Master Yi,0.02992052,64,Lissandra,0.00470801,137,Xayah,0.012588344,76,Nami,0.037765663,,,,,,,,,,,,,,,,2,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
31,33,Garen,0.03438593,72,Master Yi,0.02992052,64,Lissandra,0.00470801,137,Xayah,0.012588344,76,Nami,0.037765663,,,,,,,,,,,,,,,,2,,0.27,,0.64,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.35,,
32,33,Garen,0.03438593,72,Master Yi,0.02992052,64,Lissandra,0.00470801,137,Xayah,0.012588344,76,Nami,0.037765663,,,,,,,,,,,,,,,,2,,0.27,,0.64,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.35,FALSE,TRUE
33,85,Ornn,0.019384113,51,Karthus,0.012184297,140,Yasuo,0.027926053,17,Cassiopeia,0.001691357,1,Ahri,0.001732862,,,,,,,,,,,,,,,,2,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
34,85,Ornn,0.019384113,51,Karthus,0.012184297,140,Yasuo,0.027926053,17,Cassiopeia,0.001691357,1,Ahri,0.001732862,,,,,,,,,,,,,,,,2,,0.32,,1,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.62,,
35,85,Ornn,0.019384113,51,Karthus,0.012184297,140,Yasuo,0.027926053,17,Cassiopeia,0.001691357,1,Ahri,0.001732862,,,,,,,,,,,,,,,,2,,0.32,,1,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.62,FALSE,TRUE
36,94,Renekton,0.01481854,24,Ekko,0.036034711,140,Yasuo,0.027926053,47,Jinx,0.023751141,14,Braum,0.013169314,,,,,,,,,,,,,,,,4,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
37,94,Renekton,0.01481854,24,Ekko,0.036034711,140,Yasuo,0.027926053,47,Jinx,0.023751141,14,Braum,0.013169314,,,,,,,,,,,,,,,,4,,0.47,,0.63,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.47,,
38,94,Renekton,0.01481854,24,Ekko,0.036034711,140,Yasuo,0.027926053,47,Jinx,0.023751141,14,Braum,0.013169314,,,,,,,,,,,,,,,,4,,0.47,,0.63,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.47,TRUE,TRUE
39,40,Irelia,0.010590833,4,Amumu,0.013930991,21,Diana,0.021770914,7,Aphelios,0.029853671,76,Nami,0.037765663,,,,,,,,,,,,,,,,3,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
40,40,Irelia,0.010590833,4,Amumu,0.013930991,21,Diana,0.021770914,7,Aphelios,0.029853671,76,Nami,0.037765663,,,,,,,,,,,,,,,,3,,0.49,,0.88,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.68,,
41,40,Irelia,0.010590833,4,Amumu,0.013930991,21,Diana,0.021770914,7,Aphelios,0.029853671,76,Nami,0.037765663,,,,,,,,,,,,,,,,3,,0.49,,0.88,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.68,FALSE,TRUE
42,0,Aatrox,0.016620155,136,Wukong,0.001207375,40,Irelia,0.006320927,15,Caitlyn,0.057982788,106,Sion,0.000754272,,,,,,,,,,,,,,,,3,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
43,0,Aatrox,0.016620155,136,Wukong,0.001207375,40,Irelia,0.006320927,15,Caitlyn,0.057982788,106,Sion,0.000754272,,,,,,,,,,,,,,,,3,,0.05,,0.87,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.53,,
44,0,Aatrox,0.016620155,136,Wukong,0.001207375,40,Irelia,0.006320927,15,Caitlyn,0.057982788,106,Sion,0.000754272,,,,,,,,,,,,,,,,3,,0.05,,0.87,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.53,FALSE,TRUE
45,94,Renekton,0.01481854,83,Olaf,0.021707519,53,Katarina,0.019135599,65,Lucian,0.040703463,88,Pyke,0.033362055,,,,,,,,,,,,,,,,2,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
46,94,Renekton,0.01481854,83,Olaf,0.021707519,53,Katarina,0.019135599,65,Lucian,0.040703463,88,Pyke,0.033362055,,,,,,,,,,,,,,,,2,,0.89,,0.51,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.61,,
47,94,Renekton,0.01481854,83,Olaf,0.021707519,53,Katarina,0.019135599,65,Lucian,0.040703463,88,Pyke,0.033362055,,,,,,,,,,,,,,,,2,,0.89,,0.51,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.61,TRUE,FALSE
48,40,Irelia,0.010590833,62,Lee Sin,0.101489841,129,Veigar,0.007578711,137,Xayah,0.012588344,109,Sona,0.008708863,,,,,,,,,,,,,,,,3,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
49,40,Irelia,0.010590833,62,Lee Sin,0.101489841,129,Veigar,0.007578711,137,Xayah,0.012588344,109,Sona,0.008708863,,,,,,,,,,,,,,,,3,,0.48,,0.76,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.61,,
50,40,Irelia,0.010590833,62,Lee Sin,0.101489841,129,Veigar,0.007578711,137,Xayah,0.012588344,109,Sona,0.008708863,,,,,,,,,,,,,,,,3,,0.48,,0.76,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.61,FALSE,TRUE
51,54,Kayle,0.005910412,101,Sett,0.01008676,140,Yasuo,0.027926053,48,Kai'Sa,0.054491897,12,Blitzcrank,0.033702773,,,,,,,,,,,,,,,,2,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
52,54,Kayle,0.005910412,101,Sett,0.01008676,140,Yasuo,0.027926053,48,Kai'Sa,0.054491897,12,Blitzcrank,0.033702773,,,,,,,,,,,,,,,,2,,0.24,,1,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.48,,
53,54,Kayle,0.005910412,101,Sett,0.01008676,140,Yasuo,0.027926053,48,Kai'Sa,0.054491897,12,Blitzcrank,0.033702773,,,,,,,,,,,,,,,,2,,0.24,,1,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.48,FALSE,TRUE
54,101,Sett,0.025955061,93,Rek'Sai,0.018763837,40,Irelia,0.006320927,73,Miss Fortune,0.060379907,76,Nami,0.037765663,,,,,,,,,,,,,,,,3,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
55,101,Sett,0.025955061,93,Rek'Sai,0.018763837,40,Irelia,0.006320927,73,Miss Fortune,0.060379907,76,Nami,0.037765663,,,,,,,,,,,,,,,,3,,0.48,,0.63,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.39,,
56,101,Sett,0.025955061,93,Rek'Sai,0.018763837,40,Irelia,0.006320927,73,Miss Fortune,0.060379907,76,Nami,0.037765663,,,,,,,,,,,,,,,,3,,0.48,,0.63,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.39,FALSE,TRUE
57,49,Kalista,0.002506171,121,Trundle,0.01075976,21,Diana,0.021770914,15,Caitlyn,0.057982788,88,Pyke,0.033362055,,,,,,,,,,,,,,,,4,,,,,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,,,
58,49,Kalista,0.002506171,121,Trundle,0.01075976,21,Diana,0.021770914,15,Caitlyn,0.057982788,88,Pyke,0.033362055,,,,,,,,,,,,,,,,4,,0.58,,0.74,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.58,,
59,49,Kalista,0.002506171,121,Trundle,0.01075976,21,Diana,0.021770914,15,Caitlyn,0.057982788,88,Pyke,0.033362055,,,,,,,,,,,,,,,,4,,0.58,,0.74,,,,English,21,Male,2,I would suggest to have one of the questions assess how well a composition does in the mid game as well.,Chrome,Windows,864,1536,73.08143333,17,0.58,TRUE,TRUE
