,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,realistic_blue,blue_excel_early,blue_excel_late,blue_excel_general,TFearly,TFlate,ChampFam,participant_id
50,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,4,0.79,0.89,0.82,TRUE,TRUE,2,42
51,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,4,,,,,,1,42
52,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,4,0.98,0.98,0.99,,,1,42
53,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,4,0.98,0.98,0.99,TRUE,TRUE,1,42
54,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,3,,,,,,1,42
55,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,3,0.84,0.62,0.71,,,1,42
56,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,3,0.84,0.62,0.71,TRUE,TRUE,1,42
57,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,,,,,,1,42
58,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,0.75,0.93,0.8,,,1,42
59,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,0.75,0.93,0.8,TRUE,TRUE,1,42
0,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,,,,,,5,43
1,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,0.79,0.56,0.72,,,5,43
2,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,0.79,0.56,0.72,TRUE,FALSE,5,43
3,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,2,,,,,,5,43
4,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,2,1,0.67,0.79,,,5,43
5,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,2,1,0.39,0.28,TRUE,FALSE,5,43
6,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,3,,,,,,5,43
7,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,3,0.64,1,0.8,,,5,43
8,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,3,0.64,1,0.8,FALSE,TRUE,5,43
9,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,3,,,,,,5,43
10,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,3,1,0.25,0.65,,,5,43
11,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,3,1,0.25,0.65,TRUE,FALSE,5,43
12,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,4,,,,,,5,43
13,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,4,0.8,0.6,0.8,,,5,43
14,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,4,0.8,0.6,0.8,TRUE,FALSE,5,43
15,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,,,,,,5,43
16,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,0.71,0.08,0.11,,,5,43
17,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,0.71,0.08,0.11,TRUE,FALSE,5,43
18,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,4,,,,,,5,43
19,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,4,0.84,0.56,0.97,,,5,43
20,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,4,0.84,0.56,0.97,TRUE,TRUE,5,43
21,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,,,,,,5,43
22,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,0.98,0.09,0.58,,,5,43
23,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,0.98,0.09,0.58,TRUE,FALSE,5,43
24,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,,,,,,5,43
25,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,0.3,1,0.47,,,5,43
26,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,0.3,1,0.47,FALSE,TRUE,5,43
27,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,4,,,,,,5,43
28,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,4,0.33,0.87,0.68,,,5,43
29,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,4,0.33,0.87,0.68,FALSE,TRUE,5,43
30,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,4,,,,,,5,43
31,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,2,0.19,0.63,0.37,,,5,43
32,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,2,0.19,0.63,0.37,FALSE,FALSE,5,43
33,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,4,,,,,,5,43
34,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,4,0.73,0.44,0.59,,,5,43
35,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,4,0.73,0.44,0.59,TRUE,TRUE,5,43
36,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,3,,,,,,5,43
37,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,3,0.64,0.64,0.64,,,5,43
38,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,3,0.64,0.64,0.64,TRUE,TRUE,5,43
39,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,4,,,,,,5,43
40,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,4,0.75,1,0.81,,,5,43
41,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,4,0.75,1,0.81,TRUE,TRUE,5,43
42,29,Fiora,0.016196719,22,Dr. Mundo,0.003368396,98,Ryze,0.005961474,47,Jinx,0.023751141,78,Nautilus,0.040703463,4,,,,,,5,43
43,29,Fiora,0.016196719,22,Dr. Mundo,0.003368396,98,Ryze,0.005961474,47,Jinx,0.023751141,78,Nautilus,0.040703463,4,0.08,1,0.57,,,5,43
44,29,Fiora,0.016196719,22,Dr. Mundo,0.003368396,98,Ryze,0.005961474,47,Jinx,0.023751141,78,Nautilus,0.040703463,4,0.08,1,0.57,FALSE,TRUE,5,43
45,29,Fiora,0.016196719,134,Volibear,0.004609928,2,Akali,0.004561016,128,Vayne,0.038461798,111,Swain,0.008600116,3,,,,,,5,43
46,29,Fiora,0.016196719,134,Volibear,0.004609928,2,Akali,0.004561016,128,Vayne,0.038461798,111,Swain,0.008600116,3,0.2,1,0.42,,,5,43
47,29,Fiora,0.016196719,134,Volibear,0.004609928,2,Akali,0.004561016,128,Vayne,0.038461798,111,Swain,0.008600116,3,0.2,1,0.42,FALSE,TRUE,5,43
48,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,2,,,,,,5,43
49,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,2,0.38,1,0.7,,,5,43
50,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,2,0.38,0.68,0.7,FALSE,TRUE,5,43
51,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,,,,,,5,43
52,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,0.06,1,0.75,,,5,43
53,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,0.06,1,0.75,FALSE,TRUE,5,43
54,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,4,,,,,,5,43
55,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,4,0.84,0.86,0.87,,,5,43
56,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,4,0.84,0.86,0.87,TRUE,TRUE,5,43
57,20,Darius,0.027266392,57,Kha'Zix,0.024266763,116,Talon,0.010478464,27,Ezreal,0.087241988,14,Braum,0.013169314,4,,,,,,5,43
58,20,Darius,0.027266392,57,Kha'Zix,0.024266763,116,Talon,0.010478464,27,Ezreal,0.087241988,14,Braum,0.013169314,4,0.91,0.27,0.68,,,5,43
59,20,Darius,0.027266392,57,Kha'Zix,0.024266763,116,Talon,0.010478464,27,Ezreal,0.087241988,14,Braum,0.013169314,4,0.91,0.27,0.68,TRUE,FALSE,5,43
0,29,Fiora,0.016196719,22,Dr. Mundo,0.003368396,98,Ryze,0.005961474,47,Jinx,0.023751141,78,Nautilus,0.040703463,4,,,,,,5,44
1,29,Fiora,0.016196719,22,Dr. Mundo,0.003368396,98,Ryze,0.005961474,47,Jinx,0.023751141,78,Nautilus,0.040703463,4,0,1,1,,,5,44
2,29,Fiora,0.016196719,22,Dr. Mundo,0.003368396,98,Ryze,0.005961474,47,Jinx,0.023751141,78,Nautilus,0.040703463,4,0,1,1,FALSE,TRUE,5,44
3,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,,,,,,5,44
4,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,1,0.33,0.45,,,5,44
5,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,1,0.33,0.45,TRUE,FALSE,5,44
6,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,3,,,,,,5,44
7,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,3,0.63,0.48,0.24,,,5,44
8,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,3,0.63,0.48,0.24,FALSE,FALSE,5,44
9,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,,,,,,5,44
10,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,0.21,1,0.8,,,5,44
11,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,0.21,1,0.8,FALSE,TRUE,5,44
12,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,2,,,,,,5,44
13,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,2,0.54,0.44,0.31,,,5,44
14,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,2,0.54,0.44,0.31,FALSE,FALSE,5,44
15,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,4,,,,,,5,44
16,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,4,1,0.35,0.42,,,5,44
17,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,4,1,0.35,0.42,TRUE,FALSE,5,44
18,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,3,,,,,,5,44
19,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,3,0.61,0.27,0.16,,,5,44
20,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,3,0.61,0.27,0.16,TRUE,FALSE,5,44
21,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,2,,,,,,2,44
22,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,2,0.45,0.44,0.27,,,2,44
23,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,2,0.45,0.44,0.27,FALSE,FALSE,2,44
24,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,,,,,,5,44
25,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,1,0.45,0.57,,,5,44
26,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,1,0.45,0.57,TRUE,FALSE,5,44
27,29,Fiora,0.016196719,134,Volibear,0.004609928,2,Akali,0.004561016,128,Vayne,0.038461798,111,Swain,0.008600116,3,,,,,,5,44
28,29,Fiora,0.016196719,134,Volibear,0.004609928,2,Akali,0.004561016,128,Vayne,0.038461798,111,Swain,0.008600116,3,0.4,0.62,0.24,,,5,44
29,29,Fiora,0.016196719,134,Volibear,0.004609928,2,Akali,0.004561016,128,Vayne,0.038461798,111,Swain,0.008600116,3,0.4,0.62,0.24,FALSE,FALSE,5,44
30,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,,,,,,5,44
31,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,1,0.23,0.48,,,5,44
32,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,1,0.23,0.48,TRUE,FALSE,5,44
33,20,Darius,0.027266392,57,Kha'Zix,0.024266763,116,Talon,0.010478464,27,Ezreal,0.087241988,14,Braum,0.013169314,2,,,,,,5,44
34,20,Darius,0.027266392,57,Kha'Zix,0.024266763,116,Talon,0.010478464,27,Ezreal,0.087241988,14,Braum,0.013169314,2,0.43,0.43,0.23,,,5,44
35,20,Darius,0.027266392,57,Kha'Zix,0.024266763,116,Talon,0.010478464,27,Ezreal,0.087241988,14,Braum,0.013169314,2,0.43,0.43,0.23,FALSE,FALSE,5,44
36,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,2,,,,,,5,44
37,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,2,0.42,0.41,0.13,,,5,44
38,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,2,0.42,0.41,0.13,FALSE,FALSE,5,44
39,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,3,,,,,,5,44
40,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,3,0.08,0.7,0.48,,,5,44
41,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,3,0.08,0.7,0.48,FALSE,TRUE,5,44
42,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,2,,,,,,5,44
43,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,2,0,0.49,0.27,,,5,44
44,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,2,0,0.49,0.27,FALSE,FALSE,5,44
45,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,2,,,,,,5,44
46,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,2,0.58,0.16,0.32,,,5,44
47,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,2,0.58,0.16,0.32,TRUE,FALSE,5,44
48,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,2,,,,,,5,44
49,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,2,0.6,0.05,0.15,,,5,44
50,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,2,0.6,0.05,0.15,TRUE,FALSE,5,44
51,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,2,,,,,,5,44
52,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,2,0.1,0.41,0.24,,,5,44
53,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,2,0.1,0.41,0.24,FALSE,FALSE,5,44
54,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,2,,,,,,5,44
55,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,2,0.4,0.41,0.22,,,5,44
56,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,2,0.4,0.41,0.22,FALSE,FALSE,5,44
57,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,2,,,,,,5,44
58,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,2,0.59,0.23,0.22,,,5,44
59,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,2,0.59,0.23,0.22,TRUE,FALSE,5,44
0,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,2,,,,,,3,45
1,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,2,0.5,0.29,0.31,,,3,45
2,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,2,0.5,0.29,0.31,FALSE,FALSE,3,45
3,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,3,,,,,,4,45
4,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,3,0.31,0.81,0.62,,,4,45
5,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,3,0.31,0.81,0.62,FALSE,TRUE,4,45
6,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,3,,,,,,2,45
7,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,3,0.62,0.48,0.48,,,2,45
8,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,3,0.62,0.48,0.48,TRUE,FALSE,2,45
9,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,2,,,,,,1,45
10,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,2,0.35,0.36,0.33,,,1,45
11,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,2,0.35,0.36,0.33,FALSE,FALSE,1,45
12,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,3,,,,,,3,45
13,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,3,0.38,0.75,0.63,,,3,45
14,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,3,0.38,0.75,0.63,FALSE,TRUE,3,45
15,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,,,,,,5,45
16,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,0.58,0.9,0.6,,,5,45
17,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,0.58,0.9,0.6,TRUE,TRUE,5,45
18,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,3,,,,,,4,45
19,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.5,0.92,0.66,,,4,45
20,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.5,0.92,0.66,FALSE,TRUE,4,45
21,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,3,,,,,,4,45
22,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,3,0.48,0.47,0.48,,,4,45
23,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,3,0.48,0.47,0.48,FALSE,FALSE,4,45
24,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,2,,,,,,4,45
25,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,2,0.59,0.71,0.63,,,4,45
